time,ret_log_1d,oi_close_diff,funding_close,liq_total_usd_diff,taker_buy_ratio,sth_sopr,lth_sopr,sth_realized_price_usd_diff,lth_realized_price_usd_diff,rhodl_ratio,global_m2_yoy_diff,sp500_ret,nasdaq_ret,etf_aum_diff,etf_flow_shock_pos,etf_flow_shock_neg
2024-02-06 00:00:00+00:00,0.0102706031529618,125777579.0,0.007582,251499.44969999976,0.4972620089099648,1.0015324,2.46518952,228.9838200000013,-29.52599999999802,2167.365904,0.0,0.0023077459317484283,0.0007255057641444296,33600000.0,0,0
2024-02-07 00:00:00+00:00,0.028954568416079685,994228525.0,0.01,339507.6768000014,0.5187471577429859,1.00580494,1.66824509,0.02298000000155298,75.56000000000131,2006.692514,0.0,0.008207682594008503,0.00941417044197479,146000000.0,0,0
2024-02-08 00:00:00+00:00,0.021684973325356127,975492829.0,0.003161,1819164.9427099992,0.5036162532217837,1.02740807,1.5576578,150.58434999999736,-52.432230000002164,2007.790151,0.0,0.0005704205400913764,0.0023499156122070985,405000000.0,0,0
2024-02-09 00:00:00+00:00,0.040949162568535424,522669558.0,0.008041,8002815.01058,0.5105504777303219,1.02592737,1.49773297,335.61269000000175,71.5519200000017,2099.808113,0.0,0.005725917128794222,0.012393054532285674,541500000.0,0,0
2024-02-10 00:00:00+00:00,0.012863543807188904,772895641.0,0.01,-13475087.662519999,0.5084290290345469,1.01086822,1.78288032,-51.185899999996764,1.3956299999990733,2167.048809,0.0,0.0,0.0,0.0,0,0
2024-02-11 00:00:00+00:00,0.011498300293131036,490182120.0,0.01,2511092.0187600004,0.5003499087692564,1.0173262,1.82099662,203.65066999999544,-20.019090000001597,2229.169941,0.0,0.0,0.0,0.0,0,0
2024-02-12 00:00:00+00:00,0.03364309767097229,1256403486.0,0.01,20542755.5156,0.5074472437370813,1.03577771,1.4804342,307.39802000000054,28.178450000003068,2482.929956,-0.8596334269,-0.0009494041426520994,-0.0030131883404180826,493400000.0,0,0
2024-02-13 00:00:00+00:00,-0.004334043960360967,-377426908.0,0.01,-14220738.98881,0.4900997660794713,1.025472,1.43336201,223.27576000000408,-18.198350000002392,2413.829155,0.0,-0.013768609419845035,-0.018162967716243372,636300000.0,0,0
2024-02-14 00:00:00+00:00,0.042900242451738846,1172418650.0,0.01,13545392.38061,0.5107286778991408,1.04214168,1.78552275,286.70704999999725,-70.13136999999915,2913.769249,0.0,0.009534168304217161,0.012917989948267206,339700000.0,0,0
2024-02-15 00:00:00+00:00,0.0014597388783614829,-48802896.0,0.01,-874307.6896100007,0.494172431281689,1.03238113,1.70800027,373.99754000000394,13.45824999999968,2982.843449,0.0,0.005804372674040437,0.002960433902636339,477400000.0,0,0
2024-02-16 00:00:00+00:00,0.0043969023163694665,43092433.0,0.01,-18524286.323650002,0.5000272621804506,1.0140192,1.72656869,-15.551310000002559,58.10757999999987,2993.686313,0.0,-0.0048150435759612975,-0.008239442579924372,330300000.0,0,0
2024-02-17 00:00:00+00:00,-0.009516772924069716,-40168243.0,0.017255,681869.4905600008,0.4924296110542546,1.01477651,1.85257072,379.40492999999697,11.144329999999172,3002.003683,0.0,0.0,0.0,0.0,0,0
2024-02-18 00:00:00+00:00,0.009433823492409399,-77205772.0,0.023083,1332056.8645699993,0.4964524618509663,1.0183031,2.00798145,58.40207000000373,-3.127599999999802,3061.350452,0.0,0.0,0.0,0.0,0,0
2024-02-19 00:00:00+00:00,-0.007028849190363062,241227055.0,0.010392,3247242.758440001,0.4945058760952409,1.02107779,3.8490855,31.333249999996042,-4.842909999999392,3001.612688,0.426015623,0.0,0.0,0.0,0,0
2024-02-20 00:00:00+00:00,0.009470900543668614,-172327972.0,0.01,18741258.834530003,0.4918660147270844,1.01567748,1.59103145,173.02554000000237,-15.943019999998796,2899.925592,0.0,-0.006023426465818105,-0.00922557206460084,135600000.0,0,0
2024-02-21 00:00:00+00:00,-0.008145948774922696,-117619699.0,0.01,-18524765.06029,0.4904105915479276,1.02117,1.32968713,272.9514399999971,-79.98011000000042,2687.910768,0.0,0.001263401495103622,-0.003198177486089193,-35600000.0,0,0
2024-02-22 00:00:00+00:00,-0.011435890107300284,-323169717.0,0.01,-4638745.722870002,0.4920734774860299,1.01850028,2.20959596,33.13042000000132,55.32918000000063,2751.308751,0.0,0.020902888666403996,0.029142714923542812,251400000.0,0,0
2024-02-23 00:00:00+00:00,-0.009981720176282183,-59721023.0,0.01,-2178284.734749999,0.4805300285448844,1.00998842,1.62649454,195.97632000000158,36.13214999999764,2746.789413,0.0,0.0003478870265016809,-0.0027966301283974815,232500000.0,0,0
2024-02-24 00:00:00+00:00,0.016229514819088076,252913961.0,0.011384,-3537382.36104,0.5091844961096113,1.00914658,2.0404236,24.09186000000045,3.176610000002256,2718.431575,0.0,0.0,0.0,0.0,0,0
2024-02-25 00:00:00+00:00,0.003109326719752392,-99269412.0,0.026807,2239914.94747,0.5021512076883711,1.00978451,2.1790483,218.2216899999985,-103.17929999999978,2686.26812,0.0,0.0,0.0,0.0,0,0
2024-02-26 00:00:00+00:00,0.05417409290367492,1414450514.0,0.03234,28523997.716560002,0.5167080727038005,1.02871462,1.88533922,274.4218699999983,24.146740000000136,2820.242127,0.9642424986999999,-0.0037939392446677545,-0.0012867275577281845,519900000.0,0,0
2024-02-27 00:00:00+00:00,0.04664272296578176,839572975.0,0.026756,4503251.841739997,0.5084675729093212,1.06230167,1.99491289,679.7889000000068,43.708520000000135,3133.890361,0.0,0.0017048955387206632,0.003689285400060527,576900000.0,0,0
2024-02-28 00:00:00+00:00,0.09534178961884354,1200705693.0,0.069385,43747340.42101,0.5068236333210073,1.11290456,2.17162576,1595.7733499999958,-1.1970900000014808,4509.543212,0.0,-0.0016595313211116292,-0.0054753887658947065,673400000.0,1,0
2024-02-29 00:00:00+00:00,-0.021431439132806318,-814166920.0,0.053443,-49001253.35018,0.4943131349150979,1.0535566,2.1107481,247.16042000000016,1.2479099999982282,4760.492146,0.0,0.00521547045579851,0.009000136707943085,92300000.0,0,0
2024-03-01 00:00:00+00:00,0.020557534174700187,1000413897.0,0.033552,-8613838.096530002,0.4963911728991582,1.0404174,3.0193569,687.3025500000003,-56.21741999999722,5053.689354,0.0,0.007975936433387787,0.011309250047782271,-139600000.0,0,0
2024-03-02 00:00:00+00:00,-0.006261379521538046,282137455.0,0.046267,-17169485.96928,0.4915898426007579,1.01826463,1.90814603,205.60235999999713,48.00137999999788,5089.713985,0.0,0.0,0.0,0.0,0,0
2024-03-03 00:00:00+00:00,0.017869224949706553,1163626134.0,0.055056,4847730.271679999,0.5020425021255962,1.02200235,2.27617595,53.09371000000101,16.50141000000076,5181.447359,0.0,0.0,0.0,0.0,0,0
2024-03-04 00:00:00+00:00,0.0824272351815365,3478620123.0,0.049057,41516613.70046001,0.5008112157325025,1.06944297,2.05121113,937.3273300000001,-5.502019999999902,5629.39627,1.5136171021000002,-0.0011939745749618424,-0.004151827249440743,562700000.0,0,0
2024-03-05 00:00:00+00:00,-0.06669617704118225,-679330076.0,0.036663,40575028.647829995,0.4812117431976516,1.05195816,2.23135811,166.08813000000373,-11.685559999998077,5951.661065,0.0,-0.010245406275918967,-0.01666875883106478,648300000.0,0,0
2024-03-06 00:00:00+00:00,0.03638670248232079,-627353597.0,0.030368,-53487641.06543,0.4969279188935156,1.04957087,2.5449573,1219.7573899999988,-110.72068000000218,5918.019111,0.0,0.0051279328530018375,0.005752092539472287,332000000.0,0,0
2024-03-07 00:00:00+00:00,0.012339713633589211,585421210.0,0.03494,-27206165.0654,0.496854160443184,1.05247202,2.93495444,710.0922100000025,48.63914999999906,6096.029732,0.0,0.010251402284984223,0.014972602455950224,472500000.0,0,0
2024-03-08 00:00:00+00:00,0.020182045501366153,527891355.0,0.019134,12887346.2205,0.5017493731198756,1.05634199,2.56634986,453.1328099999955,-87.6999799999976,6183.139615,0.0,-0.006549922992050483,-0.011636615575028486,223000000.0,0,0
2024-03-09 00:00:00+00:00,0.002794587017910244,299944047.0,0.031097,-21374808.07697,0.4852191672273164,1.0378868,2.45618935,205.85837999999785,75.06837000000087,6295.22018,0.0,0.0,0.0,0.0,0,0
2024-03-10 00:00:00+00:00,0.008062499999999861,1172616350.0,0.035489,17684017.17091,0.492622067971837,1.02292643,3.07184484,234.7343400000027,-94.40628000000288,6325.247012,0.0,0.0,0.0,0.0,0,0
2024-03-11 00:00:00+00:00,0.04460039761201018,2274120249.0,0.044477,12812006.681089997,0.5008597422566997,1.08538538,2.33544429,929.8543700000009,61.01612000000023,6775.450426,-1.0614078435,-0.001122868268028654,-0.004101677893192601,505400000.0,0,0
2024-03-12 00:00:00+00:00,-0.008806564548145102,244547705.0,0.033263,-9838365.592589997,0.4896841778005149,1.05114138,2.35914768,571.875039999999,-53.82372000000032,6497.591243,0.0,0.011139512586668232,0.01526254253088588,1045000000.0,1,0
2024-03-13 00:00:00+00:00,0.023212149880386335,634591831.0,0.024472,-9055143.874340001,0.4992984958739588,1.20845327,2.66360999,657.1949000000022,81.62392000000182,7754.489305,0.0,-0.0019263840021217504,-0.005416837149185838,683700000.0,1,0
2024-03-14 00:00:00+00:00,-0.02420809505265864,802881580.0,0.038569,20687512.97832,0.491003377756679,1.01944298,3.54948313,276.9403999999995,-69.59671000000162,7576.468245,0.0,-0.0028752210514948473,-0.00304827827623555,132700000.0,0,0
2024-03-15 00:00:00+00:00,-0.026031120760466875,-1434045214.0,0.01,22632752.8698,0.4860164906972565,1.0031923,2.36074477,383.1073499999984,56.42921000000206,7338.192247,0.0,-0.006504022859738612,-0.00967933558567502,198800000.0,0,0
2024-03-16 00:00:00+00:00,-0.06118329581186788,-1526125915.0,0.013089,-29460471.15733,0.4768323742150606,1.00392687,2.54037204,-72.98305000000255,-26.27744000000166,7279.831874,0.0,0.0,0.0,0.0,0,0
2024-03-17 00:00:00+00:00,0.04734437098474231,1363356663.0,0.020162,-11518756.8224,0.4995601103126446,1.00058565,5.61439346,156.19455000000016,31.928670000001148,7354.297641,0.0,0.0,0.0,0.0,0,0
2024-03-18 00:00:00+00:00,-0.01069009493787576,-1217850472.0,0.026972,2306067.4883199967,0.4948910223631418,1.01378934,1.954169,342.49136,56.886969999999565,6775.914203,-0.5286618141000001,0.006298184238481497,0.008123112057246473,-154300000.0,0,0
2024-03-19 00:00:00+00:00,-0.08440339319160917,-1477960011.0,0.015774,30098920.165070005,0.4866896166615639,0.9791641,1.81178463,-140.3593899999978,-64.74878000000172,6334.13492,0.0,0.005633253044342368,0.003925593651015191,-326200000.0,0,0
2024-03-20 00:00:00+00:00,0.09615391138894336,3221592268.0,0.010527,1388627.3285799995,0.5062783649263508,0.99649775,1.77245981,354.77561000000424,21.34933000000092,4587.147313,0.0,0.008864765516360507,0.012455218210947194,-261500000.0,0,0
2024-03-21 00:00:00+00:00,-0.03498588245002865,-1017529519.0,0.016335,-33723856.30939,0.4919262658481949,1.0224395,1.80546518,-37.6388700000025,-63.47533000000112,4330.311099,0.0,0.003231309094529067,0.001979155392959342,-94000000.0,0,0
2024-03-22 00:00:00+00:00,-0.02550427809854816,-1385138158.0,0.01,10714067.07737,0.4838213068805415,0.99820651,5.51048191,5.473729999997886,35.06403000000137,4191.192236,0.0,-0.0014031718343261446,0.0016436145173734928,-51600000.0,0,0
2024-03-23 00:00:00+00:00,0.0028880556412205216,37897529.0,0.01042,-18713035.675300002,0.4971755556891483,1.00776115,5.55994012,415.1507500000007,90.64577999999892,4735.340513,0.0,0.0,0.0,0.0,0,0
2024-03-24 00:00:00+00:00,0.050095736080298714,1592516342.0,0.025586,7567681.447010001,0.5200996002410385,1.01127663,3.56455265,34.11179000000266,-56.41099000000031,4660.7496,0.0,0.0,0.0,0.0,0,0
2024-03-25 00:00:00+00:00,0.039957634060477476,2003563263.0,0.021965,3923578.043639999,0.507181570325313,1.04573239,2.2333151,512.6312800000014,38.38514000000214,5401.454075,0.16344723520000004,-0.0030596403820322138,-0.002703150766508955,15400000.0,0,0
2024-03-26 00:00:00+00:00,0.0014611473870185243,613348405.0,0.028794,-7851094.982630001,0.4997904276793681,1.00699904,2.45395491,120.3113899999953,-4.89400999999998,6781.496775,0.0,-0.0028037219828060955,-0.004206131485618769,418000000.0,0,0
2024-03-27 00:00:00+00:00,-0.007950006000651322,105165458.0,0.024195,5048928.877920004,0.493605529773652,1.01043952,2.22319612,100.70124999999825,-46.19100999999864,6593.670688,0.0,0.008593595582706115,0.005124191128413003,243500000.0,0,0
2024-03-28 00:00:00+00:00,0.0196615701719971,905008102.0,0.018248,-1032931.8646300025,0.5018116272342099,1.02673824,4.61361444,285.65146000000095,-13.073130000000674,6529.59684,0.0,0.0011158627007610278,-0.0012239290623057286,182800000.0,0,0
2024-03-29 00:00:00+00:00,-0.012675353715856041,-1504323301.0,0.019624,-5664606.419810001,0.4820346945573012,1.01000543,2.53734656,196.6542300000001,20.630999999997584,6519.553748,0.0,0.0,0.0,0.0,0,0
2024-03-30 00:00:00+00:00,-0.003960874774243228,-363026700.0,0.032404,-10892984.6631,0.4887774932912067,1.01391588,2.03620833,297.784980000004,-23.936899999996967,5981.831643,0.0,0.0,0.0,0.0,0,0
2024-03-31 00:00:00+00:00,0.023870525847277113,1634389767.0,0.070103,5238779.286650001,0.5184087821176471,1.00580889,2.06310347,-1.7287600000054226,106.28888000000006,5929.23374,0.0,0.0,0.0,0.0,0,0
2024-04-01 00:00:00+00:00,-0.022543200975186695,-530118287.0,0.010964,11359237.841219999,0.4830048174346658,0.99523471,2.6617934,432.77649000000383,-5.826250000001892,5593.271311,-0.7454287536,-0.002015614526957421,0.0010599197647422898,-85700000.0,0,0
2024-04-02 00:00:00+00:00,-0.060527695746179,-2667496113.0,0.01,28402369.700519998,0.4770007188611718,0.99345771,2.64676759,48.81461000000127,-31.331790000000183,5706.39274,0.0,-0.007265388203672174,-0.009582972492887976,39500000.0,0,0
2024-04-03 00:00:00+00:00,0.008001021628024185,-903572418.0,0.01,-26383402.440039996,0.4947531386266273,1.00565443,2.3322876,127.15524999999616,89.42617999999857,5913.329546,0.0,0.0010905275233383804,0.0022762706107108954,113500000.0,0,0
2024-04-04 00:00:00+00:00,0.03845112863081601,749315909.0,0.01,-1407137.0631499998,0.5084582635751204,1.0099056,2.19214018,91.24697000000015,-54.86612999999852,5872.568092,0.0,-0.012411035619262378,-0.014129794417524266,213400000.0,0,0
2024-04-05 00:00:00+00:00,-0.009758741415388239,-971297188.0,0.01,-784377.6530100033,0.4949220550628376,1.0019645,2.24240435,-134.17663000000175,2.0561000000016065,5913.532567,0.0,0.011038050135699251,0.01235026692740604,203000000.0,0,0
2024-04-06 00:00:00+00:00,0.015671009310676443,543431940.0,0.01,-10257029.349699998,0.5122081321938124,1.01608079,2.98036783,433.8383000000031,-0.468140000000858,5982.264282,0.0,0.0,0.0,0.0,0,0
2024-04-07 00:00:00+00:00,0.006245657095506063,840751734.0,0.01,6193977.203190001,0.5070574824006835,1.01087559,3.01173746,7.519140000003972,9.22925000000032,5864.489452,0.0,0.0,0.0,0.0,0,0
2024-04-08 00:00:00+00:00,0.03276393453874915,1980169720.0,0.020915,8639144.97013,0.5133161127734139,1.03462962,2.1973508,79.35928999999305,19.548389999999927,4566.073222,-0.6852029882999999,-0.00037470119004190394,0.00033477013589866544,-223800000.0,0,0
2024-04-09 00:00:00+00:00,-0.03498228839444806,-1146473008.0,0.011959,-3849789.0000299998,0.479145797630463,1.01262944,1.75582263,62.459560000002966,43.81214999999793,4345.653054,0.0,0.0014444494736345348,0.0032357962750477753,-19400000.0,0,0
2024-04-10 00:00:00+00:00,0.02194872145076876,103070595.0,0.013976,18725.55353999883,0.4971479242410705,1.003206,2.05206205,274.5379699999976,-14.745219999997062,4177.141795,0.0,-0.00950198183221218,-0.00839240673388808,123700000.0,0,0
2024-04-11 00:00:00+00:00,-0.008682923983960089,-71595669.0,0.011258,-3374686.912590001,0.4975880711101813,1.0120381,2.27780278,-8.830709999994724,-34.732710000000225,3787.820084,0.0,0.007417221983342159,0.016671194578158577,91300000.0,0,0
2024-04-12 00:00:00+00:00,-0.04104384515842663,-996731466.0,0.01,25209150.31044,0.4819585125040349,1.00683546,2.91924279,68.89714999999705,51.49057999999786,3887.675784,0.0,-0.014657587802247463,-0.016378758257586057,-55100000.0,0,0
2024-04-13 00:00:00+00:00,-0.046743992752596886,-3877591724.0,0.01,25341928.94251,0.4798054387948378,0.9826302,2.49534308,-44.08241000000271,39.87464000000182,3825.990569,0.0,0.0,0.0,0.0,0,0
2024-04-14 00:00:00+00:00,0.027636346024956238,711163549.0,0.01,-44790490.116730005,0.4950034185190322,0.98553591,2.36363852,-71.57129999999597,-104.39401999999973,3898.510491,0.0,0.0,0.0,0.0,0,0
2024-04-15 00:00:00+00:00,-0.03534469849286348,-1091064603.0,0.006058,96474.34276000038,0.4881026189117192,1.00149961,1.81168003,281.3313300000009,52.24612999999954,3676.622653,-0.199279744,-0.012094195787460293,-0.01809589759259289,-36700000.0,0,0
2024-04-16 00:00:00+00:00,0.005717061257785039,-288322606.0,0.006331,426138.03288000077,0.4981984753228684,0.98606007,2.93404376,-24.39332000000286,-6.4317100000007486,3491.379892,0.0,-0.002058624527503383,-0.0012453143923973897,-58000000.0,0,0
2024-04-17 00:00:00+00:00,-0.03973426912255973,-467978790.0,0.006937,1501189.517839998,0.4905569298743622,0.98177975,2.4280289,-247.89462999999523,8.437509999999747,3302.409355,0.0,-0.005797375076005196,-0.01153026009777669,-165000000.0,0,0
2024-04-18 00:00:00+00:00,0.03646500531174457,840590983.0,-0.003168,-3913925.7172,0.5031370082519112,0.98767523,1.96084703,302.6348299999954,-29.72849000000133,3558.989193,0.0,-0.0022106017004848155,-0.005233859291836396,-4300000.0,0,0
2024-04-19 00:00:00+00:00,0.005266882735025513,185162294.0,0.01,12108482.860800002,0.5021103983095561,0.99954103,2.51830999,-65.40108999999939,42.087680000000546,3557.82727,0.0,-0.00879712965405588,-0.02069075922604746,59700000.0,0,0
2024-04-20 00:00:00+00:00,0.01754939084584306,-449666544.0,0.003259,-25237871.32447,0.5046505684877132,1.00374448,2.07385098,-15.884290000001783,21.920539999999164,3491.230036,0.0,0.0,0.0,0.0,0,0
2024-04-21 00:00:00+00:00,-0.00024550219204988455,-703405698.0,0.004423,-2265989.8878500005,0.5020296791125499,1.00553795,2.09964004,59.677120000000286,-51.79910999999993,3336.328963,0.0,0.0,0.0,0.0,0,0
2024-04-22 00:00:00+00:00,0.029348180189589623,1185520671.0,-0.001269,5185904.418829999,0.5105020666013023,1.01447474,2.72346309,111.15129000000161,98.33550000000105,3179.937747,0.1232333236,0.008693351156837892,0.011017457331085723,62200000.0,0,0
2024-04-23 00:00:00+00:00,-0.006598496511398433,-460897881.0,0.001432,-3533207.4690199997,0.4930550232722231,0.99996947,2.28393413,520.5649300000005,-26.917379999998957,3489.694852,0.0,0.011893566567723113,0.015752892729906876,31600000.0,0,0
2024-04-24 00:00:00+00:00,-0.03255472913969104,-97053312.0,0.00702,6893230.567670001,0.4833747152088573,1.0045451,2.29895063,130.2572199999995,-6.83292000000074,4035.539573,0.0,0.00021298737793173927,0.001025830374649317,-120600000.0,0,0
2024-04-25 00:00:00+00:00,0.0035593685112840223,61655182.0,0.00168,8626111.391639998,0.4928648472221625,0.99616154,2.12705151,-106.5173799999975,44.80123000000094,3864.52986,0.0,-0.004586934270118803,-0.0064480232914316815,-217600000.0,0,0
2024-04-26 00:00:00+00:00,-0.011508193675719536,-695236890.0,0.01,-14030732.393709999,0.501761697268121,0.99861124,1.92260254,41.93266999999469,18.70550000000003,3911.407799,0.0,0.010157381332325244,0.020047851617306378,-83600000.0,0,0
2024-04-27 00:00:00+00:00,-0.005026325495482653,62797449.0,0.001023,-292762.76613000035,0.4868788723434094,0.9968115,3.21737946,244.4996300000057,-2.926610000002256,4001.105297,0.0,0.0,0.0,0.0,0,0
2024-04-28 00:00:00+00:00,-0.004936142032733071,-734418541.0,0.002519,-2663301.711699999,0.489505025663937,1.00381601,3.10054514,-156.38180000000284,24.264850000003207,4105.126002,0.0,0.0,0.0,0.0,0,0
2024-04-29 00:00:00+00:00,0.011661105383801385,639670339.0,0.00974,6886560.99169,0.4974267343733254,0.99790821,2.25925777,287.0683300000019,-85.66647999999986,4227.215598,0.295324874,0.0031734080766394612,0.003458354565493593,-51600000.0,0,0
2024-04-30 00:00:00+00:00,-0.050477986794864926,-446701292.0,0.01,18144974.182120003,0.4842590169562644,0.99725268,1.84744009,97.1415399999969,80.83966999999757,4241.395807,0.0,-0.015855551118928446,-0.020560174923435426,-161600000.0,0,0
2024-05-01 00:00:00+00:00,-0.03887212749145941,-2045890534.0,0.0068,6751431.887679998,0.487412793956669,0.96319833,1.81246552,-424.2764099999986,-22.804219999998168,3645.514743,0.0,-0.0034413534856305716,-0.0033483279974841906,-563700000.0,0,1
2024-05-02 00:00:00+00:00,0.013838356395258433,-195523616.0,-0.001549,-24460431.20069,0.5003042765440681,0.98776826,1.70751206,300.5844700000016,43.58399999999892,3636.121315,0.0,0.009087024725083381,0.01497682348529139,-34400000.0,0,0
2024-05-03 00:00:00+00:00,0.06502483668628178,2014006174.0,0.002668,8152071.5956,0.5126268836698811,1.00379588,1.88671323,26.679059999994934,-66.93057000000044,3808.759703,0.0,0.012478557659509448,0.01971294003161539,378300000.0,0,0
2024-05-04 00:00:00+00:00,0.015733624656132372,632610357.0,0.006927,-11553856.564269999,0.5104271305099313,1.01034253,2.11339969,-124.94081999999617,80.15522000000055,3818.13922,0.0,0.0,0.0,0.0,0,0
